Item_ID	Sentence	Adj	Noun
31633:42	a store owner kept his cool wednesday as he rejected demands from a transgender man who initiated a heated argument in his store.	transgender	man
31634:7	the transgender man insisted he is a woman, by repeating “ transgender women are women.	transgender	man
31634:41	the transgender man insisted he is a woman, by repeating “ transgender women are women.	transgender	women
31646:25	” after initiating the argument, the transgender man insisted he was being victimized by the store owner.	transgender	man
31880:15	lia thomas, a transgender woman --lrb- c --rrb-, gathers with her teammates before she swims for the university of pennsylvania at an ivy league swim meet against harvard university in cambridge, massachusetts, on january 22, 2022.	transgender	woman
31887:15	lia thomas, a transgender woman, finishes the 200 -- yard freestyle for the university of pennsylvania at an ivy league swim meet against harvard university in cambridge, massachusetts, on january 22, 2022.	transgender	woman
32026:26	women would be forced to accept biological males in their shower rooms and stronger and faster men in their sports leagues.	biological	males
32193:15	lia thomas, a transgender woman, finishes the 200 -- yard freestyle for the university of pennsylvania at an ivy league swim meet against harvard university in cambridge, massachusetts, on january 22, 2022.	transgender	woman
32239:67	last week, arkansas became the third state in the nation to take action by protecting women and girls from competing against biological males in women ’s sports — an action left -- wing critics describe as “ cruel and harmful.	biological	males
32251:104	a great example of this came when the guardian ran a pretty down -- the -- middle editorial about the these controversies in the u.k. in october that acknowledged instances in which trans women ’s rights claims might conflict with cisgender women ’s.	trans	women
32291:58	“ i think a lot of people, myself in included, have a problem with is a biological male competing.	biological	male
32304:77	” dorfman also told time magazine that, “ for a year now, i have been privately identifying and living as a woman — a trans woman.	trans	woman
32305:133	” the actor went on to clarify that his thursday announcement has nothing to do with him “ coming out ” as gay — because he has already been “ out ” — but is actually about reintroducing himself into the world as a trans woman.	trans	woman
32360:17	“ scientifically speaking, transgender men are not biological men and transgender women are not biological women.	transgender	men
32360:27	“ scientifically speaking, transgender men are not biological men and transgender women are not biological women.	biological	men
32360:35	“ scientifically speaking, transgender men are not biological men and transgender women are not biological women.	transgender	women
32360:45	“ scientifically speaking, transgender men are not biological men and transgender women are not biological women.	biological	women
32561:62	chicagoan jessica gordon -- song did n’t register for this year ’s race because he felt “ uncomfortable as a transitioning “ trans woman ” running in either the male or female categories.	trans	woman
32675:38	in his monologue tuesday, letterman remarked that amanda simpson, a transgender woman, had been appointed to work in the commerce department ’s bureau of industry and security, where she will monitor the export of military technology.	transgender	woman
32705:73	in portland, oregon, parents of high school students have filed a federal lawsuit over the school district ’s policy that allows a biological female student who claims to be male to use the boys ’ locker room and bathroom.	biological	female
32783:123	while some of the ioc ’s experts insisted that the current requirements could be lowered further without creating an unfair playing field, others are pointing to recent research which claims that testosterone levels really have little effect on a transgender woman ’s biologically male muscle strength.	transgender	woman
32785:65	in nearly every area of sports where former men compete as women, they have become instant champions over the biological female athletes.	biological	female
32786:67	from u.s. high school sports, to international cycling competition, to australian handball, to new zealand weight lifting, nearly every time a biological male enters women ’s categories, biological females lose.	biological	male
32786:87	from u.s. high school sports, to international cycling competition, to australian handball, to new zealand weight lifting, nearly every time a biological male enters women ’s categories, biological females lose.	biological	females
32929:53	the sheer domination in this race --lrb- and significant progress in rankings --rrb- highlights the physical advantages biological men have when competing directly against biological women.	biological	men
32929:75	the sheer domination in this race --lrb- and significant progress in rankings --rrb- highlights the physical advantages biological men have when competing directly against biological women.	biological	women
32985:35	” the amendment she introduced is aimed to protect biological female athletes from competing against biological males who “ identify ” as transgender women.	biological	female
32985:53	” the amendment she introduced is aimed to protect biological female athletes from competing against biological males who “ identify ” as transgender women.	biological	males
32985:73	” the amendment she introduced is aimed to protect biological female athletes from competing against biological males who “ identify ” as transgender women.	transgender	women
33016:69	born as gavin hubbard, the 41 -- year -- old weightlifter has cut a wide swath through female weightlifting after transitioning as a transgender woman six years ago.	transgender	woman
33103:34	jenner also previously came out in favor of barring biological males from competing in women ’s sports, arguing that it ’s a matter of fairness.	biological	males
33176:85	the author ’s commentary on biology have also sparked major backlash, and have even prompted harry potter actor daniel radcliffe to denounce her remarks, stating, “ transgender women are women, ” adding that he is “ deeply sorry for the pain ” caused by rowling after she suggested that only women can menstruate.	transgender	women
33208:24	freshman andraya yearwood, 15, a biological male who identifies as a girl, received permission to join the cromwell high girls track team after competing as a boy in middle school.	biological	male
33233:53	they erased the distinctions by declaring that men who merely say they are “ transgender women ” could use women ’s public bathrooms and shower rooms, and effectively eliminated women -- only bathrooms in the city.	transgender	women
33572:51	americans are also more willing to champion the importance of sexual privacy against demands by transgender men for access to women ’s bathrooms, changing rooms, and other private spaces.	transgender	men
33659:41	the idea that it ’s okay to call trans people, especially trans women, by names and pronouns they no longer use actually literally puts trans people in physical danger.	trans	women
33879:62	“ and i believe that your gender should determine whether or not you compete in women ’s sports, and a biological male should not compete in those meets and those activities.	biological	male
33880:53	” “ i think we should be fierce in our defense of women ’s sports and biological men should not be allowed to compete in those activities, ” he continued when asked whether he believes conservatives can have sympathy for transgendered individuals while also supporting sex -- exclusive sports teams.	biological	men
33957:91	chiara canaan, 22, a founder of the pique resilience project with three other young women who experienced rapid -- onset gender dysphoria --lrb- rogd --rrb-, identified as a “ trans man ” when she was 16, but then detransitioned at 19.	trans	man
33969:19	“ identifying as a ‘ trans man ’ set me back years in accepting my own sexuality, ” she explained.	trans	man
34034:36	” “ it ’s just such a bummer when such a prominent trans woman is such a twat, ” silverman said of jenner.	trans	woman
34035:42	a recent study of transgender athletes tends to debunk silverman ’s claims that transgender women retain biologically male strengths that make them more powerful than biological females.	transgender	women
34035:79	a recent study of transgender athletes tends to debunk silverman ’s claims that transgender women retain biologically male strengths that make them more powerful than biological females.	biological	females
34036:42	the study published by sports medicine found that testosterone blockers taken by biological men who hope to transition as women do not diminish their biologically male strength and give them an advantage when competing against natural -- born women in sports.	biological	men
34045:41	this would go against the pageant ’s policy, who only allow biological females, or those who had “ fully transitioned ” and no longer had male genitals to compete in the pageant.	biological	females
34059:47	“ biological women and girls must continue to have the freedom to associate with other biological women and girls in activities that serve their unique interests and needs as females, ” allison kindle pejovic, staff lawyer with the justice centre, said in a statement.	biological	women
34060:42	“ further, this beauty pageant has already made reasonable accommodations for fully transitioned transgender females without male genitals.	transgender	females
34061:25	” “ it is imperative that biological women and girls, and fully transitioned transgender females, have safe, secure female -- only places where they wo n’t have to worry about seeing male genitals, or having individuals with male genitals looking at them, ” she said.	biological	women
34061:44	” “ it is imperative that biological women and girls, and fully transitioned transgender females, have safe, secure female -- only places where they wo n’t have to worry about seeing male genitals, or having individuals with male genitals looking at them, ” she said.	transgender	females
34209:92	republican west virginia gov. jim justice signed a flurry of bills into law on wednesday, including one that protects female athletes in high school and college from competing against biological men who are living as transgender women.	biological	men
34209:111	republican west virginia gov. jim justice signed a flurry of bills into law on wednesday, including one that protects female athletes in high school and college from competing against biological men who are living as transgender women.	transgender	women
34232:70	“ the safety of female prisoners is being put at risk, and their dignity and privacy undermined, by being incarcerated with biological males, some of whom are known sex offenders, ” the report concluded.	biological	males
34366:65	south park took aim at the absurdity of male transgenders competing at women ’s sport, amid the bizarre trend of biological men outperforming their female competitors because of their obvious physical advantage.	biological	men
34373:54	” when the interviewer, named perry, points out that her competitor is not the average trans woman, calls him “ kind of bigoted.	trans	woman
34412:63	arkansas is the latest state to craft legislation to protect female athletes in high school and college from competing against biological men who describe themselves as transgender women.	biological	men
34412:82	arkansas is the latest state to craft legislation to protect female athletes in high school and college from competing against biological men who describe themselves as transgender women.	transgender	women
34571:23	they asked that only “ post-operative ” transgender men come, such that they have at least been castrated and possibly cosmetically altered to appear outwardly feminised, adding: “ as we have advertised the festival as a sacred women ’s only space – having individuals on site who are physically men would be breaking the trust of many women ”.	transgender	men
34582:52	“ i find this event extremely troubling, the appropriation of indigenous culture and exclusion of trans women is disgusting ”, wrote facebook user shanae day.	trans	women
34585:42	they too limited admissions to “ womyn -- born womyn ” and ejected a transgendered man in 1991.	transgendered	man
34791:104	devin buckley, a feminist and philosopher who was scheduled to speak at harvard university, was blocked by a staffer in the school ’s english department who learned that she is against biological men competing against women in sports.	biological	men
34908:53	does that mean progressives get to label lesbians as' bigots' if they won't date biological men who claim they are living as women?	biological	men
34924:82	it would erase women ’s and girls ’ rights by requiring facilities, such as schools, churches, dormitories, domestic violence shelters, homeless shelters, to allow biological males who identify as women, in women ’s bathrooms, women ’s and girls ’ shelters, women ’s and girls ’ showers, and in women ’s locker rooms.	biological	males
34931:23	wherever these laws are imposed, biological males have begun to dominate women ’s competition.	biological	males
34963:73	a pentagon report commissioned by former defense secretary james mattis said that “ rates for genital surgery are exceedingly low -- 2% of transgender men and 10% of transgender women.	transgender	men
34963:89	a pentagon report commissioned by former defense secretary james mattis said that “ rates for genital surgery are exceedingly low -- 2% of transgender men and 10% of transgender women.	transgender	women
35124:44	female inmates in california prisons are seeking relief after a new california law allows biological men to be housed at women ’s detention centers in the state based on their “ gender identity.	biological	men
35130:69	the san francisco chronicle has been reporting on how the new law is being implemented, including promoting the idea that the trans women, not the real women, face danger in prison.	trans	women
35131:53	the chronicle reported that more than 250 people — the “ vast majority ” of whom are trans women — are waiting to be transferred to their preferred prison.	trans	women
35137:37	corrections officials said the vast majority of transfer requests, for both trans women and men, remain under review.	trans	women
35149:28	but despite the claim that it is trans women prisoners who face danger, critics of the new law are pushing back, including by way of a lawsuit filed on behalf of female inmates.	trans	women
35157:7	a biological male transgender prisoner has been transferred to a woman ’s prison facility after complaints he felt like a “ sex slave ” while an inmate in the men ’s prisons across illinois.	biological	male
35176:45	laurel hubbard, a new zealand weightlifter born male but now competing as a transgender female, is working to win a spot at the olympics.	transgender	female
35180:50	the olympic committee released a consensus in 2015 in which it approved the eligibility of transgender women to compete in the games under certain conditions.	transgender	women
35191:31	a woman is insisting she is still a “ transgender man, ” even though she is visibly pregnant and has also stopped taking male hormones.	transgender	man
35199:19	sullivan is not the first “ transgender man ” to have a child.	transgender	man
35379:15	not enough fabulous biological women athletes, ncaa?!? what is wrong with you?!!!!!!!? https://t.co/5qajyt0qab.	biological	women
35455:143	if we protest it, we ’re only hurting ourselves because we ’re going to miss out on all that we ’ve been working for, ” thomas ’ female teammate said, but she added that something needs to be done to protect biological women who ’ve fought for an equal playing field in collegiate athletics.	biological	women
35629:54	outkick founder clay travis on wednesday reacted to transgender university of pennsylvania swimmer lia thomas, a biological male, breaking women ’s records.	biological	male
35683:49	the case prompted the women and girls in scotland group to call for safeguards against biological males in female -- only spaces, as elite opinions moves steadily towards allowing people to pick and choose their gender with little or no medical oversight.	biological	males
35760:23	respondents also told the pollsters that trans females have an unfair physical advantage over natural -- born females.	trans	females
35795:50	the measure, defeated by a margin of 61 -- 39 percent, would have allowed transgendered men, or men who “ identify ” with being a woman, to use women ’s bathrooms, locker room, and shower facilities.	transgendered	men
35870:51	“ she ’s scheduled to cross into the u.s. wednesday with a group of seven other transgender women to request asylum, ” npr said about the group of men.	transgender	women
35881:37	tennis icon martina navratilova said that transgender swimmer lia thomas, a biological man living as a woman, should have an “ asterisk ” next to his name.	biological	man
35887:37	“ and even saying that, people take exception to – biological female.	biological	female
35896:22	navratilova said this would allow biological men and women to compete against each other in their own category while allowing others to compete in the “ open ” category.	biological	men
35996:52	however, because no studies to date have offered comparisons of cis men and women, trans men and women, and nonbinary individuals in regard to their liberalism, patterns regarding liberal perspectives among these groups remained unestablished in previous work.	trans	men
35998:13	in particular, trans men and women may feel that their interests are not well represented by liberal perspectives and policies and as a result, they may not identify with liberal politics.	trans	men
36085:41	transgender upenn swimmer lia thomas recently lost a 100 -- yard freestyle race to a transgender male swimmer after a string of nearly unopposed victories.	transgender	male
36120:16	kataluna enriquez, a biological male who identifies as a woman, has been crowned miss silver state usa, which is described as the “ biggest preliminary competition for the miss nevada usa pageant.	biological	male
36121:16	” enriquez bested the biological females in the competition, putting him in the position to compete for the state ’s competition, miss nevada usa, with hopes of competing in the bigger contests, miss usa and miss universe.	biological	females
36127:96	the news comes as democrats continue to pursue the equality act, which effectively changes the legal recognition of sex in favor of gender identity, opening the doors for biological males to compete in women ’s competitions and operate in traditionally single -- sex spaces, such as locker rooms and homeless shelters.	biological	males
36128:18	glamour magazine recently included a biological male in this year ’s women of the year awards, identifying transgender model and activist munroe berdorf as a “ gamechanging influencer.	biological	male
36211:89	“ in one of his first acts as president, he signed an executive order paving the way for a federal mandate that all schools receiving federal funding let biological men play on women ’s sports teams, ” haley wrote.	biological	men
36224:54	” under the guise of being a feminist and protecting women, haley is arrantly discriminating against transgender women.	transgender	women
36228:91	citing the protection of women and girls in sports act, he has fought to get a bill passed that would revoke federal funding from schools that allow transgender women and girls to participate in sports according to their gender identity.	transgender	women
36257:28	” instead say, “ tony is a transgender man, ” or “ the parade included many transgender people.	transgender	man
36273:79	“ whether it ’s keeping the word ‘ mother ’ in written law, or ensuring women ’s domestic violence shelters do not have to accept biological men, we must stand up for women, ” said lesko, who headed a press conference on may 18 to announce the new legislation.	biological	men
36298:60	however, the reports “ recommends the act is amended ”, to make it illegal to exclude biological men “ who ’s acquired gender has been recognised under the gender recognition act of 2004 ” from such services.	biological	men
36390:11	“ many trans women use oral doses of hormones, but everyone ’s body responds in a different way to the hormone treatments and some, like myself, are unable to metabolize the hormones effectively via pills, ” landgraff told newsweek.	trans	women
36391:11	while some trans women administer injections at home, many, like landgraff, receive injections at clinics that are subject to the kind of disruptions many businesses have experienced, while receiving hrt shots at overburdened hospitals means risking exposure to covid -- 19.	trans	women
36424:56	“ it makes me sad that the women in the room do n’t realize that we biological women are being bullied, ” republican rep. tatum lee said.	biological	women
36545:90	however, herb grey, the parents ’ attorney, says boys who use the facilities at the school are embarrassed to get undressed in front of a biological female.	biological	female
36549:53	two years ago, when the dallas school district first informed parents it would be accommodating a biological female who claimed to be male by allowing her to use the boys ’ facilities, the enraged parents came together to protest at a school board meeting.	biological	female
36610:37	“ you are so brave, ” said rachel levine, a transgender man who is the assistant secretary for health at the department of health and human services.	transgender	man
36709:45	adidas has unveiled a series of ads, including a feature promoting and celebrating biological male athletes who compete in women ’s sports.	biological	male
36715:15	or compete as a trans woman.	trans	woman
36720:41	abreu says that he plays “ … for brazil and for all trans women in the ad specific to him.	trans	women
36731:16	and clearly, for biological women trying their best to make it in sports, it ’s not their day.	biological	women
36747:36	now a bikini photo will even get banned but a whole biological woman claiming they are now a man can show their breasts on social media?	biological	woman
36937:33	even as the lives of trans individuals, especially black trans women, are under threat, we ’re reminded that marsha p. johnson and sylvia rivera helped bring life to the movement.	trans	women
36956:26	london mayor sadiq khan has declared that biological males and females who identify as the opposite sex are indeed what they claim to be, that people who say they are “ non-binary ” really are neither male nor female, and, moreover, that “ all gender identities are valid ”.	biological	males
36983:54	there is growing public opposition to men who identify as women competing in sports against biological females, even as more people say they accept transgenderism.	biological	females
36987:53	” to date there have been three official polling surveys in the uk each asking whether transgender women should or should not be allowed in women ’s sporting events --lrb- populus 2018, you gov 2018, you gov 2020 --rrb-.	transgender	women
37001:42	the law provides a level playing field for women athletes by only allowing biological females to compete in women ’s sports in high school and college.	biological	females
37173:79	there is far less buffer in their attacks around sports, where they use the physicality of the issue to directly spout dehumanizing stereotypes about transgender women and girls.	transgender	women
37282:36	“ they will get the chance to compete only against other biological females, as reflected on their birth certificate because we want them to have a chance to be successful.	biological	females
37414:73	a pentagon report commissioned by former defense secretary james mattis said that “ rates for genital surgery are exceedingly low -- 2% of transgender men and 10% of transgender women.	transgender	men
37414:89	a pentagon report commissioned by former defense secretary james mattis said that “ rates for genital surgery are exceedingly low -- 2% of transgender men and 10% of transgender women.	transgender	women
37433:35	martina navratilova& 2 other women athletes are trying to stop transgender men from taking women's sports prizes& status.	transgender	men
37467:34	“ we really must call out violence and stigmas for transgender women, particularly black transgender women, and we absolutely must say her name.	transgender	women
37467:45	“ we really must call out violence and stigmas for transgender women, particularly black transgender women, and we absolutely must say her name.	transgender	women
37478:91	facebook -- owned instagram censored evolutionary biologist colin wright earlier this week after he posted a study from a major medical journal showing male -- to -- female transgender people --lrb- aka biological men --rrb- have a natural advantage over biological women in multiple sports.	biological	men
37478:113	facebook -- owned instagram censored evolutionary biologist colin wright earlier this week after he posted a study from a major medical journal showing male -- to -- female transgender people --lrb- aka biological men --rrb- have a natural advantage over biological women in multiple sports.	biological	women
37481:128	colin wright, who has been published in the wall street journal and was in academia for 12 years, posted a chart from the study – conducted by researchers at university of manchester and karolinska university hospital, stockholm – showing that biological males have a performance advantage over biological females across many olympics -- contested sports.	biological	males
37481:150	colin wright, who has been published in the wall street journal and was in academia for 12 years, posted a chart from the study – conducted by researchers at university of manchester and karolinska university hospital, stockholm – showing that biological males have a performance advantage over biological females across many olympics -- contested sports.	biological	females
37482:73	similar scientific conclusions were reached in a study published in the british journal of sports medicine called ‘ how does hormone transition in transgender women change body composition, muscle strength and haemoglobin?	transgender	women
37484:38	they each concluded that even after three years of hormone therapy transgender women on average still retain strength advantages over biological women, which may not allow for an even playing field in sports competitions.	transgender	women
37484:64	they each concluded that even after three years of hormone therapy transgender women on average still retain strength advantages over biological women, which may not allow for an even playing field in sports competitions.	biological	women
37503:66	” “ it is flawed policy from the ioc that has allowed the selection of a 43 -- year -- old biological male who identifies as a woman to compete in the female category, ” the group declared in response to the decision.	biological	male
37508:39	as far as the concern over the fairness of having a biological male compete against women in an international weightlifting competition, the ioc also claims hubbard covers those bases.	biological	male
37510:23	” it ’s unclear if the biological females competing in weightlifting at the tokyo olympics agree that the ioc met that objective.	biological	females
37556:17	earlier this month, five transgender women in the us military filed a lawsuit against the pentagon against the ban, asserting that the ban is unconstitutional.	transgender	women
37696:34	“ these are terms we use to include trans men and non-binary people who can get pregnant.	trans	men
37700:52	” “ as a woman without a uterus, i support inclusive language to normalize that trans men need reproductive healthcare too, 100%, ” another responded.	trans	men
37809:12	” meanwhile, biological males are increasingly dominating spheres that once belonged to biological women.	biological	males
37809:44	” meanwhile, biological males are increasingly dominating spheres that once belonged to biological women.	biological	women
37810:29	women ’s beauty pageants are not the only place biological males are beginning to conquer.	biological	males
37875:54	the 2021 olympic games in japan will make history not for sport but over the controversy of biological men who consider themselves transgender women to compete against female athletes for the first time.	biological	men
37875:71	the 2021 olympic games in japan will make history not for sport but over the controversy of biological men who consider themselves transgender women to compete against female athletes for the first time.	transgender	women
37876:24	the international olympics committee has technically allowed biological men to compete against women since 2015 if the trans competitor has had hormone treatment and has suppressed their testosterone level for at least a year before competing.	biological	men
37892:51	with the importance of testosterone in mind, the international olympic committee ruled in 2015 that trans women would be allowed to compete in women ’s events provided that they took drugs to suppress their testosterone levels for at least a year before the competition.	trans	women
37893:37	the hope was that would remove the male advantage, allowing trans women to compete in their preferred category while keeping things fair for the biological females against whom they would be competing.	trans	women
37893:79	the hope was that would remove the male advantage, allowing trans women to compete in their preferred category while keeping things fair for the biological females against whom they would be competing.	biological	females
37899:52	last year, such evidence persuaded world rugby that it was both unsafe and unfair to let trans women play in the international women ’s game.	trans	women
37914:62	and in a third case, west virginia ’s supreme court on thursday reinstated a lawsuit filed on behalf of a transgender male student who said an assistant principal harassed him when he tried to use the boys bathroom.	transgender	male
37982:13	the ciac allows biological males to compete in girls ’ and women ’s sports.	biological	males
38085:72	” wright is a frequent critic of the woke left in his writing, recently publishing an article criticizing sports authorities for allowing biological male lia thomas to compete against female swimmers.	biological	male
38214:11	if the transgendered man wins the case, the government might be forced to change the laws, he explained, permanently altering how britain legally defines women, mothers, and the family.	transgendered	man
38239:30	” the phrase “ pregnant persons ” implies that biological females who identify as males are males.	biological	females
38307:42	over 465 feminist leaders have signed an open letter standing in solidarity with transgender women and girls in honor of#womenshistorymonth and#transdayofvisibility https://t.co/oylncsqv07.	transgender	women
38313:78	” many second -- wave feminists have expressed strong disagreement with the radical transgender agenda, which promotes the belief that there is no difference between transgender women and biological women.	transgender	women
38313:85	” many second -- wave feminists have expressed strong disagreement with the radical transgender agenda, which promotes the belief that there is no difference between transgender women and biological women.	biological	women
38316:55	in its letter, glaad expressed its desire to unify the feminist and transgender movements, arguing that transgender women fall under the category of “ womanhood.	transgender	women
38317:31	” “ we acknowledge with clarity and strength that transgender women are women and that transgender girls are girls, ” the letter states.	transgender	women
38345:81	britain ’s culture secretary nadine dorries has said it is “ impossible ” for transgender people to compete fairly with women in sports and said that biological women should be protected by sporting bodies.	biological	women
38350:84	britain has also seen controversy over the issue, with cyclist emily bridges, who was born as a male, recently being banned from competing with biological women — although british cycling is currently reviewing its policy.	biological	women
38351:14	british cycling confirm trans woman cyclist emily bridges is now unable to compete in national omnium championships.	trans	woman
38475:52	critical observers will note that this falls far short of an apology for its assertion that biological women are merely “ assigned female at birth ” — and even gives the appearance of patronising an audience unable to understand its woke language.	biological	women
38589:35	the media outlet used the language hrc promotes to describe biological men and women who choose to live as the opposite sex.	biological	men
38597:43	during selina ’s four years in high school, that policy resulted in two biological males winning 15 women ’s state championship titles in track and field — titles that were previously held by nine different girls.	biological	males
38627:16	but lgbt activists want biological men who live as woman to be included in the event.	biological	men
38632:41	but on social media, international women ’s day includes claiming the occasion for transgender women, including by the united nations."	transgender	women
38652:24	” the bill blurs the division between biological males and females to put in protections for people who do not believe in the two genders.	biological	males
38820:73	challenged by the usual social justice suspects for her views that bruce jenner was just a limelight -- stealing attention -- grabber and that transgender women are n’t actually women, greer refused to back down.	transgender	women
38828:66	jeri shanteau, an 11 -- time ncaa all -- american swimming champion, is stepping up to call for an end to biological men competing as women in college swimming as u penn transgender swimmer lia thomas continues a controversial swimming career.	biological	men
38901:25	i am and will forever be a biological female.	biological	female
38903:20	if i was not a biological female them i would not be transsexual.	biological	female
38913:39	are you, as an openly gay man, open to dating a trans man?	trans	man
38915:42	” are you, as an openly gay man, open to dating a trans man?	trans	man
38931:29	@georgetakei i assume since you believe trans women are women then you also believe trans men are fully men.	trans	women
38931:54	@georgetakei i assume since you believe trans women are women then you also believe trans men are fully men.	trans	men
38933:28	as a gay man, would you date a trans man who claim he was gay?	trans	man
38950:101	in rowling ’s recent essay published on her website, she discussed the term “ trans -- exclusionary radical feminist ” --lrb- terf --rrb-, which radical transgender activists are using as a means to suppress biological women.	biological	women
38954:14	speaking as a biological woman, a lot of people in positions of power really need to grow a pair --lrb- which is doubtless literally possible, according to the kind of people who argue that clownfish prove humans are n’t a dimorphic species --rrb-.	biological	woman
38955:52	rowling said transgender activists have reached a whole new level of misogyny in their treatment of biological women.	biological	women
39023:20	… mclaughlin is just the second transgender woman to fight in mma.	transgender	woman
39035:33	ufc color commentator joe rogan has spoken out against allowing biological males to compete against women.	biological	males
39102:21	“ it ’s a fact, biological males hold a physical advantage over biological females when it comes to sports.	biological	males
39102:39	“ it ’s a fact, biological males hold a physical advantage over biological females when it comes to sports.	biological	females
39108:13	it protects all biological females from having to compete against biological males.	biological	females
39108:35	it protects all biological females from having to compete against biological males.	biological	males
39196:72	” the term “ boxer ceiling ” is the gay male equivalent of the “ cotton ceiling, ” which refers to the boundary that transgender women face when seeking a relationship with cis -- gendered lesbians.	transgender	women
39323:69	lesbian youtube creator arielle scarcella is critical of advocates for transgender athletes in women ’s sports in a video exposing how these biological men mock and berate their female competitors.	biological	men
39326:15	“ when trans women powerlifters are breaking female records, and young women are suing high school boards, we need to talk, ” she said in her video.	trans	women
39335:58	“ what made me really want to speak out about this topic is n’t just because trans women are competing in sports against women, ” scarcella added, “ it ’s the way that they ’re going about it.	trans	women
39338:49	“ i have yet to meet a real champion who has a problem with trans women, ” mckinnon wrote.	trans	women
39342:70	” scarcella exclaimed in her video, adding that while she empathizes with the transgender community, it is unfair to allow biological males to compete unrestricted against females, and she describes trans athletes mocking and berating true females as “ entitled.	biological	males
39355:57	” some transgender activists, like mckinnon, have falsely claimed there is no scientific evidence that suggests biological males identifying as females have an unfair advantage over biological female athletes.	biological	males
39355:87	” some transgender activists, like mckinnon, have falsely claimed there is no scientific evidence that suggests biological males identifying as females have an unfair advantage over biological female athletes.	biological	female
39356:68	however, as breitbart news reported, a study published in september by the karolinska institute and linkoping university in sweden found biological males — who identify as women — who were administered a full year of hormone therapy, still maintained muscle mass and strength advantages over biological women.	biological	males
39356:145	however, as breitbart news reported, a study published in september by the karolinska institute and linkoping university in sweden found biological males — who identify as women — who were administered a full year of hormone therapy, still maintained muscle mass and strength advantages over biological women.	biological	women
39359:77	“ our results indicate that after 12 months of hormonal therapy, a transwoman will still likely have performance benefits over a cis -- woman biological woman, ” they concluded.	biological	woman
39360:118	in another study published at bmj and released last july, three professors — two in bioethics and one in physiology — concluded that male athletes who claim to be female hold an “ intolerable ” advantage over biological female athletes.	biological	female
39361:54	the study was conducted after the international olympic committee --lrb- ioc --rrb- announced it would allow “ transgender women ” to compete against biological females if their testosterone is below ten nmol / l. however, even that level is “ significantly higher ” than that of biological females, the authors said.	transgender	women
39361:71	the study was conducted after the international olympic committee --lrb- ioc --rrb- announced it would allow “ transgender women ” to compete against biological females if their testosterone is below ten nmol / l. however, even that level is “ significantly higher ” than that of biological females, the authors said.	biological	females
39361:141	the study was conducted after the international olympic committee --lrb- ioc --rrb- announced it would allow “ transgender women ” to compete against biological females if their testosterone is below ten nmol / l. however, even that level is “ significantly higher ” than that of biological females, the authors said.	biological	females
39469:35	according to the press release, this makes levine, a biological male, the “ highest ranking official in the usphs commissioned corps and its first -- ever female four -- star admiral.	biological	male
39475:37	boston marathon officials have announced that men claiming to be transgender women, will be allowed to compete in the women ’s category for this year ’s race, reports say.	transgender	women
39486:28	the question of men claiming to be transgender women is not just a problem for marathons.	transgender	women
39523:20	trans women are women, trans men are men and non-binary identities are valid.	trans	men
39535:7	a transgender man has birthed a child after conceiving the baby with his transgender wife.	transgender	man
39672:46	the myth is that “ participation of trans athletes hurts cis women ” — or biological women who live as women.	biological	women
39688:34	“ according to the u.s. trans survey, 22 percent of trans women who were perceived as trans in school were harassed so badly they had to leave school because of it.	trans	women
39691:16	” in fact, transgender women — who would not be considered elite if competing against other biological men — have been dashing the hopes of talented women athletes, including selina soule.	transgender	women
39691:54	” in fact, transgender women — who would not be considered elite if competing against other biological men — have been dashing the hopes of talented women athletes, including selina soule.	biological	men
39720:63	the group is planning to propose federal legislation to codify protections for girl and women athletes from competing against biological men in sports while creating a way for transgender competition.	biological	men
39732:33	when you write the word women, are you including trans women?	trans	women
39733:24	does it apply to non-binary people and trans men?	trans	men
39738:40	” the guide also advises journalists to completely dismiss the debate on transgender women competing in women ’s sports, proclaiming that there is “ no evidence that trans women who are recieving sic transition -- related medical care have an advantage over cis women.	transgender	women
39738:86	” the guide also advises journalists to completely dismiss the debate on transgender women competing in women ’s sports, proclaiming that there is “ no evidence that trans women who are recieving sic transition -- related medical care have an advantage over cis women.	trans	women
39739:65	” furthermore, the guide explicitly instructs journalists to avoid the terms “ biological gender, ” “ biological sex, ” “ biological woman, ” “ biological female, ” “ biological man, ” or “ biological male ” altogether, deeming them “ inaccurate and often offensive.	biological	woman
39739:76	” furthermore, the guide explicitly instructs journalists to avoid the terms “ biological gender, ” “ biological sex, ” “ biological woman, ” “ biological female, ” “ biological man, ” or “ biological male ” altogether, deeming them “ inaccurate and often offensive.	biological	female
39739:87	” furthermore, the guide explicitly instructs journalists to avoid the terms “ biological gender, ” “ biological sex, ” “ biological woman, ” “ biological female, ” “ biological man, ” or “ biological male ” altogether, deeming them “ inaccurate and often offensive.	biological	man
39739:101	” furthermore, the guide explicitly instructs journalists to avoid the terms “ biological gender, ” “ biological sex, ” “ biological woman, ” “ biological female, ” “ biological man, ” or “ biological male ” altogether, deeming them “ inaccurate and often offensive.	biological	male
39757:106	” merriam -- webster defines “ female ” as “ of, relating to, or being the sex that typically has the capacity to bear young or produce eggs ” — a function a trans woman is, biologically, incapable of.	trans	woman
39758:12	similarly, “ trans man ” is currently defined by merriam -- webster as “ a man who was identified as female at birth, ” and the same logical sequence prevails.	trans	man
